PinOut_1,PinOut_2,Voltage_1,Voltage_2,P_x,P_y,S1,dS1_dV,dPx_dV,Mode_Locked,S1_MLd
220,239,4.888888889,5.311111111,35,51,-0.186,-0.158,-17,0,#N/A
220,240,4.888888889,5.333333333,48,58,-0.0943,0.0917,13,0,#N/A
220,241,4.888888889,5.355555556,44,51,-0.0737,0.0206,-4,0,#N/A
220,242,4.888888889,5.377777778,51,57,-0.0556,0.0181,7,0,#N/A
220,243,4.888888889,5.4,46,56,-0.098,-0.0424,-5,0,#N/A
220,244,4.888888889,5.422222222,47,53,-0.06,0.038,1,0,#N/A
220,245,4.888888889,5.444444444,46,51,-0.0515,0.0085,-1,0,#N/A
220,246,4.888888889,5.466666667,46,50,-0.0417,0.0098,0,0,#N/A
220,247,4.888888889,5.488888889,49,52,-0.0297,0.012,3,0,#N/A
220,248,4.888888889,5.511111111,49,54,-0.0485,-0.0188,0,0,#N/A
220,249,4.888888889,5.533333333,45,53,-0.0816,-0.0331,-4,0,#N/A
220,250,4.888888889,5.555555556,47,58,-0.1048,-0.0232,2,0,#N/A
220,251,4.888888889,5.577777778,46,52,-0.0612,0.0436,-1,0,#N/A
220,252,4.888888889,5.6,47,58,-0.1048,-0.0436,1,0,#N/A
220,253,4.888888889,5.622222222,49,49,0,0.1048,2,0,#N/A
220,254,4.888888889,5.644444444,39,37,0.0263,0.0263,-10,0,#N/A
221,0,4.911111111,0,17,76,-0.6344,-0.6607,-22,0,#N/A
221,1,4.911111111,0.022222222,14,85,-0.7172,-0.0828,-3,0,#N/A
221,2,4.911111111,0.044444444,12,82,-0.7447,-0.0275,-2,0,#N/A
221,3,4.911111111,0.066666667,9,89,-0.8163,-0.0716,-3,0,#N/A
221,4,4.911111111,0.088888889,7,70,-0.8182,-0.0019,-2,0,#N/A
221,5,4.911111111,0.111111111,7,80,-0.8391,-0.0209,0,0,#N/A
221,6,4.911111111,0.133333333,6,80,-0.8605,-0.0214,-1,0,#N/A
221,7,4.911111111,0.155555556,8,82,-0.8222,0.0383,2,0,#N/A
221,8,4.911111111,0.177777778,2,77,-0.9494,-0.1272,-6,0,#N/A
221,9,4.911111111,0.2,4,77,-0.9012,0.0482,2,0,#N/A
221,10,4.911111111,0.222222222,0,78,-1,-0.0988,-4,0,#N/A
221,11,4.911111111,0.244444444,8,77,-0.8118,0.1882,8,0,#N/A
221,12,4.911111111,0.266666667,25,44,-0.2754,0.5364,17,0,#N/A
221,13,4.911111111,0.288888889,38,36,0.027,0.3024,13,1,0.027
221,14,4.911111111,0.311111111,39,33,0.0833,0.0563,1,1,0.0833
221,15,4.911111111,0.333333333,42,36,0.0769,-0.0064,3,1,0.0769
221,16,4.911111111,0.355555556,42,39,0.037,-0.0399,0,1,0.037
221,17,4.911111111,0.377777778,43,38,0.0617,0.0247,1,1,0.0617
221,18,4.911111111,0.4,28,53,-0.3086,-0.3703,-15,0,#N/A
221,19,4.911111111,0.422222222,30,61,-0.3407,-0.0321,2,0,#N/A
221,20,4.911111111,0.444444444,31,59,-0.3111,0.0296,1,0,#N/A
221,21,4.911111111,0.466666667,27,66,-0.4194,-0.1083,-4,0,#N/A
221,22,4.911111111,0.488888889,36,66,-0.2941,0.1253,9,0,#N/A
221,23,4.911111111,0.511111111,31,63,-0.3404,-0.0463,-5,0,#N/A
221,24,4.911111111,0.533333333,37,59,-0.2292,0.1112,6,0,#N/A
221,25,4.911111111,0.555555556,41,56,-0.1546,0.0746,4,0,#N/A
221,26,4.911111111,0.577777778,57,60,-0.0256,0.129,16,0,#N/A
221,27,4.911111111,0.6,46,56,-0.098,-0.0724,-11,0,#N/A
221,28,4.911111111,0.622222222,48,54,-0.0588,0.0392,2,0,#N/A
221,29,4.911111111,0.644444444,51,39,0.1333,0.1921,3,0,#N/A
221,30,4.911111111,0.666666667,50,44,0.0638,-0.0695,-1,0,#N/A
221,31,4.911111111,0.688888889,63,43,0.1887,0.1249,13,0,#N/A
221,32,4.911111111,0.711111111,61,46,0.1402,-0.0485,-2,0,#N/A
221,33,4.911111111,0.733333333,62,41,0.2039,0.0637,1,0,#N/A
221,34,4.911111111,0.755555556,66,39,0.2571,0.0532,4,0,#N/A
221,35,4.911111111,0.777777778,70,31,0.3861,0.129,4,0,#N/A
221,36,4.911111111,0.8,74,28,0.451,0.0649,4,0,#N/A
221,37,4.911111111,0.822222222,77,30,0.4393,-0.0117,3,0,#N/A
221,38,4.911111111,0.844444444,74,35,0.3578,-0.0815,-3,0,#N/A
221,39,4.911111111,0.866666667,79,36,0.3739,0.0161,5,0,#N/A
221,40,4.911111111,0.888888889,79,38,0.3504,-0.0235,0,0,#N/A
221,41,4.911111111,0.911111111,76,32,0.4074,0.057,-3,0,#N/A
221,42,4.911111111,0.933333333,77,34,0.3874,-0.02,1,0,#N/A
221,43,4.911111111,0.955555556,75,37,0.3393,-0.0481,-2,0,#N/A
221,44,4.911111111,0.977777778,70,35,0.3333,-0.006,-5,0,#N/A
221,45,4.911111111,1,69,32,0.3663,0.033,-1,0,#N/A
221,46,4.911111111,1.022222222,69,41,0.2545,-0.1118,0,0,#N/A
221,47,4.911111111,1.044444444,65,42,0.215,-0.0395,-4,0,#N/A
221,48,4.911111111,1.066666667,56,51,0.0467,-0.1683,-9,0,#N/A
221,49,4.911111111,1.088888889,54,48,0.0588,0.0121,-2,0,#N/A
221,50,4.911111111,1.111111111,56,51,0.0467,-0.0121,2,0,#N/A
221,51,4.911111111,1.133333333,49,51,-0.02,-0.0667,-7,0,#N/A
221,52,4.911111111,1.155555556,51,42,0.0968,0.1168,2,0,#N/A
221,53,4.911111111,1.177777778,36,57,-0.2258,-0.3226,-15,0,#N/A
221,54,4.911111111,1.2,44,63,-0.1776,0.0482,8,0,#N/A
221,55,4.911111111,1.222222222,38,61,-0.2323,-0.0547,-6,0,#N/A
221,56,4.911111111,1.244444444,35,69,-0.3269,-0.0946,-3,0,#N/A
221,57,4.911111111,1.266666667,26,70,-0.4583,-0.1314,-9,0,#N/A
221,58,4.911111111,1.288888889,29,75,-0.4423,0.016,3,0,#N/A
221,59,4.911111111,1.311111111,17,76,-0.6344,-0.1921,-12,0,#N/A
221,60,4.911111111,1.333333333,16,80,-0.6667,-0.0323,-1,0,#N/A
221,61,4.911111111,1.355555556,13,81,-0.7234,-0.0567,-3,0,#N/A
221,62,4.911111111,1.377777778,12,78,-0.7333,-0.0099,-1,0,#N/A
221,63,4.911111111,1.4,8,86,-0.8298,-0.0965,-4,0,#N/A
221,64,4.911111111,1.422222222,3,84,-0.931,-0.1012,-5,0,#N/A
221,65,4.911111111,1.444444444,6,79,-0.8588,0.0722,3,0,#N/A
221,66,4.911111111,1.466666667,7,77,-0.8333,0.0255,1,0,#N/A
221,67,4.911111111,1.488888889,2,80,-0.9512,-0.1179,-5,0,#N/A
221,68,4.911111111,1.511111111,7,61,-0.7941,0.1571,5,0,#N/A
221,69,4.911111111,1.533333333,12,65,-0.6883,0.1058,5,0,#N/A
221,70,4.911111111,1.555555556,32,46,-0.1795,0.5088,20,1,-0.1795
221,71,4.911111111,1.577777778,37,45,-0.0976,0.0819,5,1,-0.0976
221,72,4.911111111,1.6,34,52,-0.2093,-0.1117,-3,0,#N/A
221,73,4.911111111,1.622222222,43,48,-0.0549,0.1544,9,1,-0.0549
221,74,4.911111111,1.644444444,37,47,-0.119,-0.0641,-6,1,-0.119
221,75,4.911111111,1.666666667,32,57,-0.2809,-0.1619,-5,0,#N/A
221,76,4.911111111,1.688888889,21,66,-0.5172,-0.2363,-11,0,#N/A
221,77,4.911111111,1.711111111,24,61,-0.4353,0.0819,3,0,#N/A
221,78,4.911111111,1.733333333,28,65,-0.3978,0.0375,4,0,#N/A
221,79,4.911111111,1.755555556,34,64,-0.3061,0.0917,6,0,#N/A
221,80,4.911111111,1.777777778,35,60,-0.2632,0.0429,1,0,#N/A
221,81,4.911111111,1.8,44,57,-0.1287,0.1345,9,0,#N/A
221,82,4.911111111,1.822222222,46,58,-0.1154,0.0133,2,0,#N/A
221,83,4.911111111,1.844444444,48,55,-0.068,0.0474,2,0,#N/A
221,84,4.911111111,1.866666667,56,54,0.0182,0.0862,8,0,#N/A
221,85,4.911111111,1.888888889,54,46,0.08,0.0618,-2,0,#N/A
221,86,4.911111111,1.911111111,58,42,0.16,0.08,4,0,#N/A
221,87,4.911111111,1.933333333,62,41,0.2039,0.0439,4,0,#N/A
221,88,4.911111111,1.955555556,63,43,0.1887,-0.0152,1,0,#N/A
221,89,4.911111111,1.977777778,70,36,0.3208,0.1321,7,0,#N/A
221,90,4.911111111,2,69,39,0.2778,-0.043,-1,0,#N/A
221,91,4.911111111,2.022222222,76,36,0.3571,0.0793,7,0,#N/A
221,92,4.911111111,2.044444444,71,34,0.3524,-0.0047,-5,0,#N/A
221,93,4.911111111,2.066666667,76,38,0.3333,-0.0191,5,0,#N/A
221,94,4.911111111,2.088888889,77,33,0.4,0.0667,1,0,#N/A
221,95,4.911111111,2.111111111,79,33,0.4107,0.0107,2,0,#N/A
221,96,4.911111111,2.133333333,74,32,0.3962,-0.0145,-5,0,#N/A
221,97,4.911111111,2.155555556,72,37,0.3211,-0.0751,-2,0,#N/A
221,98,4.911111111,2.177777778,72,34,0.3585,0.0374,0,0,#N/A
221,99,4.911111111,2.2,73,38,0.3153,-0.0432,1,0,#N/A
221,100,4.911111111,2.222222222,63,44,0.1776,-0.1377,-10,0,#N/A
221,101,4.911111111,2.244444444,66,43,0.211,0.0334,3,0,#N/A
221,102,4.911111111,2.266666667,62,47,0.1376,-0.0734,-4,0,#N/A
221,103,4.911111111,2.288888889,60,50,0.0909,-0.0467,-2,0,#N/A
221,104,4.911111111,2.311111111,62,51,0.0973,0.0064,2,0,#N/A
221,105,4.911111111,2.333333333,52,49,0.0297,-0.0676,-10,0,#N/A
221,106,4.911111111,2.355555556,47,54,-0.0693,-0.099,-5,0,#N/A
221,107,4.911111111,2.377777778,45,57,-0.1176,-0.0483,-2,0,#N/A
221,108,4.911111111,2.4,33,67,-0.34,-0.2224,-12,0,#N/A
221,109,4.911111111,2.422222222,35,62,-0.2784,0.0616,2,0,#N/A
221,110,4.911111111,2.444444444,31,68,-0.3737,-0.0953,-4,0,#N/A
221,111,4.911111111,2.466666667,24,70,-0.4894,-0.1157,-7,0,#N/A
221,112,4.911111111,2.488888889,21,74,-0.5579,-0.0685,-3,0,#N/A
221,113,4.911111111,2.511111111,15,76,-0.6703,-0.1124,-6,0,#N/A
221,114,4.911111111,2.533333333,16,83,-0.6768,-0.0065,1,0,#N/A
221,115,4.911111111,2.555555556,10,84,-0.7872,-0.1104,-6,0,#N/A
221,116,4.911111111,2.577777778,11,86,-0.7732,0.014,1,0,#N/A
221,117,4.911111111,2.6,6,81,-0.8621,-0.0889,-5,0,#N/A
221,118,4.911111111,2.622222222,4,83,-0.908,-0.0459,-2,0,#N/A
221,119,4.911111111,2.644444444,8,83,-0.8242,0.0838,4,0,#N/A
221,120,4.911111111,2.666666667,3,82,-0.9294,-0.1052,-5,0,#N/A
221,121,4.911111111,2.688888889,12,77,-0.7303,0.1991,9,0,#N/A
221,122,4.911111111,2.711111111,4,76,-0.9,-0.1697,-8,0,#N/A
221,123,4.911111111,2.733333333,10,58,-0.7059,0.1941,6,0,#N/A
221,124,4.911111111,2.755555556,29,42,-0.1831,0.5228,19,0,#N/A
221,125,4.911111111,2.777777778,24,48,-0.3333,-0.1502,-5,0,#N/A
221,126,4.911111111,2.8,38,45,-0.0843,0.249,14,1,-0.0843
221,127,4.911111111,2.822222222,39,49,-0.1136,-0.0293,1,1,-0.1136
221,128,4.911111111,2.844444444,21,63,-0.5,-0.3864,-18,0,#N/A
221,129,4.911111111,2.866666667,22,64,-0.4884,0.0116,1,0,#N/A
221,130,4.911111111,2.888888889,26,73,-0.4747,0.0137,4,0,#N/A
221,131,4.911111111,2.911111111,27,65,-0.413,0.0617,1,0,#N/A
221,132,4.911111111,2.933333333,36,66,-0.2941,0.1189,9,0,#N/A
221,133,4.911111111,2.955555556,33,61,-0.2979,-0.0038,-3,0,#N/A
221,134,4.911111111,2.977777778,42,61,-0.1845,0.1134,9,0,#N/A
221,135,4.911111111,3,44,56,-0.12,0.0645,2,0,#N/A
221,136,4.911111111,3.022222222,46,54,-0.08,0.04,2,0,#N/A
221,137,4.911111111,3.044444444,51,52,-0.0097,0.0703,5,0,#N/A
221,138,4.911111111,3.066666667,54,49,0.0485,0.0582,3,0,#N/A
221,139,4.911111111,3.088888889,60,43,0.165,0.1165,6,0,#N/A
221,140,4.911111111,3.111111111,58,45,0.1262,-0.0388,-2,0,#N/A
221,141,4.911111111,3.133333333,65,41,0.2264,0.1002,7,0,#N/A
221,142,4.911111111,3.155555556,71,38,0.3028,0.0764,6,0,#N/A
221,143,4.911111111,3.177777778,72,35,0.3458,0.043,1,0,#N/A
221,144,4.911111111,3.2,73,40,0.292,-0.0538,1,0,#N/A
221,145,4.911111111,3.222222222,74,32,0.3962,0.1042,1,0,#N/A
221,146,4.911111111,3.244444444,79,34,0.3982,0.002,5,0,#N/A
221,147,4.911111111,3.266666667,80,35,0.3913,-0.0069,1,0,#N/A
221,148,4.911111111,3.288888889,73,49,0.1967,-0.1946,-7,0,#N/A
221,149,4.911111111,3.311111111,73,35,0.3519,0.1552,0,0,#N/A
221,150,4.911111111,3.333333333,74,30,0.4231,0.0712,1,0,#N/A
221,151,4.911111111,3.355555556,74,38,0.3214,-0.1017,0,0,#N/A
221,152,4.911111111,3.377777778,72,37,0.3211,-0.0003,-2,0,#N/A
221,153,4.911111111,3.4,72,44,0.2414,-0.0797,0,0,#N/A
221,154,4.911111111,3.422222222,79,42,0.3058,0.0644,7,0,#N/A
221,155,4.911111111,3.444444444,61,43,0.1731,-0.1327,-18,0,#N/A
221,156,4.911111111,3.466666667,60,43,0.165,-0.0081,-1,0,#N/A
221,157,4.911111111,3.488888889,53,40,0.1398,-0.0252,-7,0,#N/A
221,158,4.911111111,3.511111111,52,51,0.0097,-0.1301,-1,0,#N/A
221,159,4.911111111,3.533333333,45,53,-0.0816,-0.0913,-7,0,#N/A
221,160,4.911111111,3.555555556,44,61,-0.1619,-0.0803,-1,0,#N/A
221,161,4.911111111,3.577777778,36,63,-0.2727,-0.1108,-8,0,#N/A
221,162,4.911111111,3.6,37,67,-0.2885,-0.0158,1,0,#N/A
221,163,4.911111111,3.622222222,34,62,-0.2917,-0.0032,-3,0,#N/A
221,164,4.911111111,3.644444444,28,74,-0.451,-0.1593,-6,0,#N/A
221,165,4.911111111,3.666666667,24,75,-0.5152,-0.0642,-4,0,#N/A
221,166,4.911111111,3.688888889,22,71,-0.5269,-0.0117,-2,0,#N/A
221,167,4.911111111,3.711111111,13,75,-0.7045,-0.1776,-9,0,#N/A
221,168,4.911111111,3.733333333,16,80,-0.6667,0.0378,3,0,#N/A
221,169,4.911111111,3.755555556,8,86,-0.8298,-0.1631,-8,0,#N/A
221,170,4.911111111,3.777777778,6,83,-0.8652,-0.0354,-2,0,#N/A
221,171,4.911111111,3.8,3,85,-0.9318,-0.0666,-3,0,#N/A
221,172,4.911111111,3.822222222,0,81,-1,-0.0682,-3,0,#N/A
221,173,4.911111111,3.844444444,2,87,-0.9551,0.0449,2,0,#N/A
221,174,4.911111111,3.866666667,2,83,-0.9529,0.0022,0,0,#N/A
221,175,4.911111111,3.888888889,0,76,-1,-0.0471,-2,0,#N/A
221,176,4.911111111,3.911111111,5,75,-0.875,0.125,5,0,#N/A
221,177,4.911111111,3.933333333,17,62,-0.5696,0.3054,12,0,#N/A
221,178,4.911111111,3.955555556,31,48,-0.2152,0.3544,14,0,#N/A
221,179,4.911111111,3.977777778,32,45,-0.1688,0.0464,1,0,#N/A
221,180,4.911111111,4,40,60,-0.2,-0.0312,8,1,-0.2
221,181,4.911111111,4.022222222,43,53,-0.1042,0.0958,3,1,-0.1042
221,182,4.911111111,4.044444444,25,59,-0.4048,-0.3006,-18,0,#N/A
221,183,4.911111111,4.066666667,21,64,-0.5059,-0.1011,-4,0,#N/A
221,184,4.911111111,4.088888889,29,64,-0.3763,0.1296,8,0,#N/A
221,185,4.911111111,4.111111111,29,60,-0.3483,0.028,0,0,#N/A
221,186,4.911111111,4.133333333,30,58,-0.3182,0.0301,1,0,#N/A
221,187,4.911111111,4.155555556,34,46,-0.15,0.1682,4,0,#N/A
221,188,4.911111111,4.177777778,39,56,-0.1789,-0.0289,5,0,#N/A
221,189,4.911111111,4.2,41,58,-0.1717,0.0072,2,0,#N/A
221,190,4.911111111,4.222222222,42,55,-0.134,0.0377,1,0,#N/A
221,191,4.911111111,4.244444444,52,53,-0.0095,0.1245,10,0,#N/A
221,192,4.911111111,4.266666667,47,46,0.0108,0.0203,-5,0,#N/A
221,193,4.911111111,4.288888889,54,42,0.125,0.1142,7,0,#N/A
221,194,4.911111111,4.311111111,62,44,0.1698,0.0448,8,0,#N/A
221,195,4.911111111,4.333333333,55,37,0.1957,0.0259,-7,0,#N/A
221,196,4.911111111,4.355555556,70,43,0.2389,0.0432,15,0,#N/A
221,197,4.911111111,4.377777778,70,34,0.3462,0.1073,0,0,#N/A
221,198,4.911111111,4.4,74,33,0.3832,0.037,4,0,#N/A
221,199,4.911111111,4.422222222,73,37,0.3273,-0.0559,-1,0,#N/A
221,200,4.911111111,4.444444444,76,36,0.3571,0.0298,3,0,#N/A
221,201,4.911111111,4.466666667,75,30,0.4286,0.0715,-1,0,#N/A
221,202,4.911111111,4.488888889,80,34,0.4035,-0.0251,5,0,#N/A
221,203,4.911111111,4.511111111,73,39,0.3036,-0.0999,-7,0,#N/A
221,204,4.911111111,4.533333333,80,36,0.3793,0.0757,7,0,#N/A
221,205,4.911111111,4.555555556,78,35,0.3805,0.0012,-2,0,#N/A
221,206,4.911111111,4.577777778,57,35,0.2391,-0.1414,-21,0,#N/A
221,207,4.911111111,4.6,69,54,0.122,-0.1171,12,0,#N/A
221,208,4.911111111,4.622222222,69,39,0.2778,0.1558,0,0,#N/A
221,209,4.911111111,4.644444444,70,41,0.2613,-0.0165,1,0,#N/A
221,210,4.911111111,4.666666667,67,45,0.1964,-0.0649,-3,0,#N/A
221,211,4.911111111,4.688888889,59,50,0.0826,-0.1138,-8,0,#N/A
221,212,4.911111111,4.711111111,56,48,0.0769,-0.0057,-3,0,#N/A
221,213,4.911111111,4.733333333,54,49,0.0485,-0.0284,-2,0,#N/A
221,214,4.911111111,4.755555556,43,55,-0.1224,-0.1709,-11,0,#N/A
221,215,4.911111111,4.777777778,38,54,-0.1739,-0.0515,-5,0,#N/A
221,216,4.911111111,4.8,38,63,-0.2475,-0.0736,0,0,#N/A
221,217,4.911111111,4.822222222,35,63,-0.2857,-0.0382,-3,0,#N/A
221,218,4.911111111,4.844444444,28,67,-0.4105,-0.1248,-7,0,#N/A
221,219,4.911111111,4.866666667,25,69,-0.4681,-0.0576,-3,0,#N/A
221,220,4.911111111,4.888888889,24,71,-0.4947,-0.0266,-1,0,#N/A
221,221,4.911111111,4.911111111,35,77,-0.375,0.1197,11,0,#N/A
221,222,4.911111111,4.933333333,20,65,-0.5294,-0.1544,-15,0,#N/A
221,223,4.911111111,4.955555556,15,76,-0.6703,-0.1409,-5,0,#N/A
221,224,4.911111111,4.977777778,13,77,-0.7111,-0.0408,-2,0,#N/A
221,225,4.911111111,5,5,87,-0.8913,-0.1802,-8,0,#N/A
221,226,4.911111111,5.022222222,4,89,-0.914,-0.0227,-1,0,#N/A
221,227,4.911111111,5.044444444,3,86,-0.9326,-0.0186,-1,0,#N/A
221,228,4.911111111,5.066666667,5,82,-0.8851,0.0475,2,0,#N/A
221,229,4.911111111,5.088888889,2,87,-0.9551,-0.07,-3,0,#N/A
221,230,4.911111111,5.111111111,7,85,-0.8478,0.1073,5,0,#N/A
221,231,4.911111111,5.133333333,5,77,-0.878,-0.0302,-2,0,#N/A
221,232,4.911111111,5.155555556,1,78,-0.9747,-0.0967,-4,0,#N/A
221,233,4.911111111,5.177777778,8,64,-0.7778,0.1969,7,0,#N/A
221,234,4.911111111,5.2,23,50,-0.3699,0.4079,15,0,#N/A
221,235,4.911111111,5.222222222,35,52,-0.1954,0.1745,12,0,#N/A
221,236,4.911111111,5.244444444,35,50,-0.1765,0.0189,0,0,#N/A
221,237,4.911111111,5.266666667,39,50,-0.1236,0.0529,4,0,#N/A
221,238,4.911111111,5.288888889,45,49,-0.0426,0.081,6,0,#N/A
221,239,4.911111111,5.311111111,39,44,-0.0602,-0.0176,-6,0,#N/A
221,240,4.911111111,5.333333333,38,49,-0.1264,-0.0662,-1,0,#N/A
221,241,4.911111111,5.355555556,38,45,-0.0843,0.0421,0,0,#N/A
221,242,4.911111111,5.377777778,40,51,-0.1209,-0.0366,2,0,#N/A
221,243,4.911111111,5.4,36,48,-0.1429,-0.022,-4,0,#N/A
221,244,4.911111111,5.422222222,38,48,-0.1163,0.0266,2,0,#N/A
221,245,4.911111111,5.444444444,41,49,-0.0889,0.0274,3,0,#N/A
221,246,4.911111111,5.466666667,41,54,-0.1368,-0.0479,0,0,#N/A
221,247,4.911111111,5.488888889,35,35,0,0.1368,-6,0,#N/A
221,248,4.911111111,5.511111111,43,51,-0.0851,-0.0851,8,0,#N/A
221,249,4.911111111,5.533333333,33,48,-0.1852,-0.1001,-10,0,#N/A
221,250,4.911111111,5.555555556,39,45,-0.0714,0.1138,6,0,#N/A
221,251,4.911111111,5.577777778,45,53,-0.0816,-0.0102,6,0,#N/A
221,252,4.911111111,5.6,38,46,-0.0952,-0.0136,-7,0,#N/A
221,253,4.911111111,5.622222222,44,53,-0.0928,0.0024,6,0,#N/A
0,0,0,0,58,36,0.234,0.3268,14,0,#N/A
220,0,4.888888889,0,66,34,0.32,0.086,8,0,#N/A
220,1,4.888888889,0.022222222,55,39,0.1702,-0.1498,-11,0,#N/A
220,2,4.888888889,0.044444444,37,53,-0.1778,-0.348,-18,0,#N/A
220,3,4.888888889,0.066666667,23,68,-0.4945,-0.3167,-14,0,#N/A
220,4,4.888888889,0.088888889,24,67,-0.4725,0.022,1,0,#N/A
220,5,4.888888889,0.111111111,17,64,-0.5802,-0.1077,-7,0,#N/A
220,6,4.888888889,0.133333333,23,65,-0.4773,0.1029,6,0,#N/A
220,7,4.888888889,0.155555556,22,65,-0.4943,-0.017,-1,0,#N/A
220,8,4.888888889,0.177777778,25,65,-0.4444,0.0499,3,0,#N/A
220,9,4.888888889,0.2,45,55,-0.1,0.3444,20,0,#N/A
220,10,4.888888889,0.222222222,30,55,-0.2941,-0.1941,-15,0,#N/A
220,11,4.888888889,0.244444444,34,55,-0.236,0.0581,4,0,#N/A
220,12,4.888888889,0.266666667,60,44,0.1538,0.3898,26,0,#N/A
220,13,4.888888889,0.288888889,65,38,0.2621,0.1083,5,1,0.2621
220,14,4.888888889,0.311111111,38,61,-0.2323,-0.4944,-27,0,#N/A
220,15,4.888888889,0.333333333,42,62,-0.1923,0.04,4,0,#N/A
220,16,4.888888889,0.355555556,45,53,-0.0816,0.1107,3,0,#N/A
220,17,4.888888889,0.377777778,49,49,0,0.0816,4,0,#N/A
220,18,4.888888889,0.4,51,48,0.0303,0.0303,2,0,#N/A
220,19,4.888888889,0.422222222,60,45,0.1429,0.1126,9,0,#N/A
220,20,4.888888889,0.444444444,59,42,0.1683,0.0254,-1,0,#N/A
220,21,4.888888889,0.466666667,57,39,0.1875,0.0192,-2,0,#N/A
220,22,4.888888889,0.488888889,63,38,0.2475,0.06,6,0,#N/A
220,23,4.888888889,0.511111111,59,36,0.2421,-0.0054,-4,0,#N/A
220,24,4.888888889,0.533333333,71,33,0.3654,0.1233,12,0,#N/A
220,25,4.888888889,0.555555556,78,31,0.4312,0.0658,7,0,#N/A
220,26,4.888888889,0.577777778,79,31,0.4364,0.0052,1,0,#N/A
220,27,4.888888889,0.6,81,27,0.5,0.0636,2,0,#N/A
220,28,4.888888889,0.622222222,81,21,0.5882,0.0882,0,0,#N/A
220,29,4.888888889,0.644444444,82,12,0.7447,0.1565,1,0,#N/A
220,30,4.888888889,0.666666667,102,27,0.5814,-0.1633,20,0,#N/A
220,31,4.888888889,0.688888889,85,19,0.6346,0.0532,-17,0,#N/A
220,32,4.888888889,0.711111111,101,26,0.5906,-0.044,16,0,#N/A
220,33,4.888888889,0.733333333,91,21,0.625,0.0344,-10,0,#N/A
220,34,4.888888889,0.755555556,88,22,0.6,-0.025,-3,0,#N/A
220,35,4.888888889,0.777777778,88,20,0.6296,0.0296,0,0,#N/A
220,36,4.888888889,0.8,89,22,0.6036,-0.026,1,0,#N/A
220,37,4.888888889,0.822222222,91,28,0.5294,-0.0742,2,0,#N/A
220,38,4.888888889,0.844444444,86,17,0.6699,0.1405,-5,0,#N/A
220,39,4.888888889,0.866666667,82,24,0.5472,-0.1227,-4,0,#N/A
220,40,4.888888889,0.888888889,81,24,0.5429,-0.0043,-1,0,#N/A
220,41,4.888888889,0.911111111,79,21,0.58,0.0371,-2,0,#N/A
220,42,4.888888889,0.933333333,81,23,0.5577,-0.0223,2,0,#N/A
220,43,4.888888889,0.955555556,70,29,0.4141,-0.1436,-11,0,#N/A
220,44,4.888888889,0.977777778,75,30,0.4286,0.0145,5,0,#N/A
220,45,4.888888889,1,69,32,0.3663,-0.0623,-6,0,#N/A
220,46,4.888888889,1.022222222,66,36,0.2941,-0.0722,-3,0,#N/A
220,47,4.888888889,1.044444444,64,39,0.2427,-0.0514,-2,0,#N/A
220,48,4.888888889,1.066666667,66,31,0.3608,0.1181,2,0,#N/A
220,49,4.888888889,1.088888889,71,37,0.3148,-0.046,5,0,#N/A
220,50,4.888888889,1.111111111,63,36,0.2727,-0.0421,-8,0,#N/A
220,51,4.888888889,1.133333333,69,34,0.3398,0.0671,6,0,#N/A
220,52,4.888888889,1.155555556,62,35,0.2784,-0.0614,-7,0,#N/A
220,53,4.888888889,1.177777778,59,38,0.2165,-0.0619,-3,0,#N/A
220,54,4.888888889,1.2,48,40,0.0909,-0.1256,-11,0,#N/A
220,55,4.888888889,1.222222222,52,41,0.1183,0.0274,4,0,#N/A
220,56,4.888888889,1.244444444,47,47,0,-0.1183,-5,0,#N/A
220,57,4.888888889,1.266666667,46,47,-0.0108,-0.0108,-1,0,#N/A
220,58,4.888888889,1.288888889,42,53,-0.1158,-0.105,-4,0,#N/A
220,59,4.888888889,1.311111111,38,56,-0.1915,-0.0757,-4,0,#N/A
220,60,4.888888889,1.333333333,29,54,-0.3012,-0.1097,-9,0,#N/A
220,61,4.888888889,1.355555556,36,63,-0.2727,0.0285,7,0,#N/A
220,62,4.888888889,1.377777778,32,65,-0.3402,-0.0675,-4,0,#N/A
220,63,4.888888889,1.4,28,73,-0.4455,-0.1053,-4,0,#N/A
220,64,4.888888889,1.422222222,24,66,-0.4667,-0.0212,-4,0,#N/A
220,65,4.888888889,1.444444444,29,66,-0.3895,0.0772,5,0,#N/A
220,66,4.888888889,1.466666667,30,68,-0.3878,0.0017,1,0,#N/A
220,67,4.888888889,1.488888889,37,61,-0.2449,0.1429,7,0,#N/A
220,68,4.888888889,1.511111111,57,47,0.0962,0.3411,20,0,#N/A
220,69,4.888888889,1.533333333,59,48,0.1028,0.0066,2,1,0.1028
220,70,4.888888889,1.555555556,31,66,-0.3608,-0.4636,-28,0,#N/A
220,71,4.888888889,1.577777778,43,64,-0.1963,0.1645,12,0,#N/A
220,72,4.888888889,1.6,48,59,-0.1028,0.0935,5,0,#N/A
220,73,4.888888889,1.622222222,44,54,-0.102,0.0008,-4,0,#N/A
220,74,4.888888889,1.644444444,48,53,-0.0495,0.0525,4,0,#N/A
220,75,4.888888889,1.666666667,56,48,0.0769,0.1264,8,0,#N/A
220,76,4.888888889,1.688888889,53,45,0.0816,0.0047,-3,0,#N/A
